ID,商家名稱,省,地址,商家類型,設備類型,累計租借數,累計歸還數,入駐時間,点位,経度,緯度,週一營業時間,週二營業時間,週三營業時間,週四營業時間,週五營業時間,週六營業時間,週日營業時間,新商家類型(python 字典)(子榕),離捷運/火車站距離(抓api爬下來)(恩嘉),是否內用(有就當賺到),座位數(有就當賺到),"google, fb 評價(爬蟲)(恩嘉)",loc,mrt,mrt 中文,time
16769,幸福電訊,新北市,新北市新莊區民安西路207號,餐飲美食,,0,0,2019/10/29 14:06,显示,121.4261367,25.0149736,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,4.5,"(25.0149736, 121.42613670000001)",,,
14385,貓空閒咖啡,臺北市,台北市文山區指南路三段38巷33號旁空地,餐飲美食,3.0 Android 横屏5口,181,178,2019/11/5 16:22,显示,121.591777,24.968329,"10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59",,,,,4.1,"(24.968329, 121.59177700000001)",,,
13887,正大休閒茶館,臺北市,台北市文山區指南路三段38巷33-5號,餐飲美食,3.0 Android 横屏5口,32,18,2019/11/5 16:21,显示,121.59123,24.967066,"10:00:00,20:30:00","10:00:00,20:30:00","10:00:00,20:30:00","10:00:00,20:30:00","10:00:00,20:30:00","10:00:00,20:30:00","10:00:00,20:30:00",,,,,4.2,"(24.967066, 121.59123000000001)",,,
13886,清泉廣場,臺北市,台北市文山區指南路三段38巷33-1號,餐飲美食,3.0 Android 横屏5口,22,19,2019/11/5 16:09,显示,121.59117,24.966792,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,4.2,"(24.966792, 121.59116999999999)",,,
15220,醺two,臺北市,台北市士林區天母東路50巷20-8號,夜生活,,3,4,2019/11/4 23:57,显示,121.5330966,25.1173266,"20:00:00,03:00:00","20:00:00,23:59:59","20:00:00,03:00:00","20:00:00,03:00:00","20:00:00,03:00:00","20:00:00,03:00:00","20:00:00,03:00:00",,,,,4.5,"(25.117326600000002, 121.53309660000001)",,,
16580,男子漢拉麵食堂 中興店,新北市,新北市汐止區中興路150巷8號,餐廳,,1,1,2019/10/24 15:03,显示,121.633079,25.064908,"11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00",,,,,4.3,"(25.064908, 121.63307900000001)",,,
16515,東北燒烤店 蘆洲店,新北市,新北市蘆洲區中原路26號,餐飲美食,,1,1,2019/10/22 23:20,显示,121.4601758,25.0828896,"17:00:00,01:00:00","17:00:00,23:59:59","17:00:00,01:00:00","17:00:00,01:00:00","17:00:00,01:00:00","17:00:00,01:00:00","17:00:00,01:00:00",,,,,4.3,"(25.0828896, 121.46017579999999)",,,
16440,Bad Bone Studio 香氣專門店,新北市,新北市林口區中正路318號,生活服務,,1,1,2019/10/21 10:27,显示,121.3879012,25.0777888,"16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00",,,,,5,"(25.0777888, 121.38790120000002)",,,
10974,裡面複合式餐飲,新北市,新北市永和區文化路56號,餐飲美食,,2,5,2019/10/17 15:53,显示,121.5146257,25.0152799,"17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59",,,,,4.5,"(25.0152799, 121.5146257)",,,
15854,金山財神廟,新北市,新北市萬里區磺潭里公館崙52之2號,服務,,0,0,2019/10/8 12:44,显示,121.6266705,25.2063341,"07:00:00,20:00:00","07:00:00,20:00:00","07:00:00,20:00:00","07:00:00,20:00:00","07:00:00,20:00:00","07:00:00,20:00:00","07:00:00,20:00:00",,,,,4.6,"(25.20633410000001, 121.6266705)",,,
14784,小微海鮮,新北市,新北市萬里區龜吼里漁奧路16之1號,餐飲美食,3.0 Android 横屏5口,41,22,2019/10/7 14:22,显示,121.6868161,25.1948859,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,4.3,"(25.1948859, 121.68681609999999)",,,
11091,旅學堂,新北市,新北市淡水區馬偕街3號,展場,,0,0,2019/10/5 14:31,显示,121.4386357,25.1717405,"12:00:00,17:00:00","12:00:00,17:00:00","12:00:00,17:00:00","12:00:00,17:00:00","12:00:00,17:00:00","12:00:00,17:00:00","12:00:00,17:00:00",,,,,5,"(25.1717405, 121.4386357)",,,
15747,呷七碗（淡水）,新北市,新北市淡水區中正路65號,餐飲美食,,1,1,2019/10/4 10:32,显示,121.441205,25.1695179,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,4.1,"(25.1695179, 121.44120500000001)",,,
15335,萃茶風（頂溪店）,新北市,新北市永和區文化路31號,餐飲美食,,1,1,2019/9/25 11:05,显示,121.5147915,25.0150081,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.4,"(25.0150081, 121.5147915)",,,
14767,新小微漁坊,新北市,新北市萬里區漁澳路81號,餐飲美食,,0,0,2019/9/6 16:27,显示,121.6870279,25.1959682,"09:30:00,20:30:00","09:30:00,20:30:00","09:30:00,20:30:00","09:30:00,20:30:00","09:30:00,20:30:00","09:30:00,20:30:00","09:30:00,20:30:00",,,,,4.7,"(25.1959682, 121.6870279)",,,
13698,野柳海洋世界,新北市,新北市萬里區野柳里港東路167-3號,生活服務,3.0 Android 竖屏20口,181,161,2019/9/6 15:11,显示,121.691135,25.205185,"09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00",,,,,4.1,"(25.205185, 121.691135)",,,
14764,一間冰屋,新北市,新北市萬里區港東路167-3號,餐飲美食,3.0 Android 竖屏20口,100,79,2019/9/6 15:00,显示,121.691115,25.205698,"09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00",,,,,3.5,"(25.205698, 121.691115)",,,
14426,酒窩,新北市,新北市三峽區三樹路66號,餐酒館,,1,1,2019/8/29 11:39,显示,121.378124,24.938414,"16:30:00,23:59:00","16:30:00,23:59:00","16:30:00,23:59:00","16:30:00,23:59:00","16:30:00,23:59:00","16:30:00,23:59:00","16:30:00,23:59:00",,,,,4.3,"(24.938414, 121.378124)",,,
14282,家樂福(中平店),新北市,新北市新莊區中平路108號B1,賣場與商店,3.0 Android 竖屏20口,157,224,2019/8/27 11:46,显示,121.4450692,25.0457049,"08:30:00,23:00:00","08:30:00,23:00:00","08:30:00,23:00:00","08:30:00,23:00:00","08:30:00,23:00:00","08:30:00,23:00:00","08:30:00,23:00:00",,,,,4,"(25.0457049, 121.4450692)",,,
12785,深澳鐵道自行車,新北市,新北市瑞芳區建基路二段121號,生活服務,3.0 Android 横屏5口,84,44,2019/8/14 11:08,显示,121.81449,25.129192,"09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00",,,,,4.1,"(25.129192, 121.81448999999999)",,,
12559,LIVE SHOP 娃娃屋,新北市,新北市三重區自強路1段36號,娃娃屋,,69,94,2019/8/14 10:38,显示,121.4980402,25.0672108,"00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00",,,,,4.5,"(25.0672108, 121.4980402)",,,
11119,冷宮刨冰雪花專賣,新北市,新北市三重區長元街13號,餐飲美食,3.0 Android 横屏5口,43,51,2019/8/14 10:19,显示,121.4992202,25.0657206,"13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00",,,,,4.2,"(25.0657206, 121.49922020000001)",,,
11102,喜樂生活BOOKS & ZAKKA,新北市,新北市淡水區馬偕街1號,生活服務,3.0 Android 横屏5口,54,22,2019/8/14 9:58,显示,121.4385454,25.1716319,"12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00",,,,,4.1,"(25.171631899999998, 121.43854540000001)",,,
12941,鹹酸甜,新北市,新北市淡水區中正路119號,餐飲美食,,0,0,2019/8/14 9:56,显示,121.439615,25.1701295,"10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00",,,,,3.9,"(25.1701295, 121.43961499999999)",,,
10780,947修手機 新北汐止店,新北市,新北市汐止區汐萬路一段3號,生活服務,3.0 Android 横屏5口,29,49,2019/8/13 17:55,显示,121.656043,25.0672149,"12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00",,,,,4.9,"(25.067214899999996, 121.656043)",,,
10529,Louisa Coffee 路易莎咖啡 (樹林中山店),新北市,新北市樹林區中山路一段115號,餐飲美食,,1,1,2019/8/13 16:59,显示,121.423068,24.990033,"07:00:00,21:00:00","07:00:00,21:00:00","07:00:00,21:00:00","07:00:00,21:00:00","07:00:00,21:00:00","07:00:00,21:00:00","07:00:00,21:00:00",,,,,3.9,"(24.990033, 121.42306799999999)",,,
11372,71Pub,新北市,新北市三重區自強路一段71號,酒吧,,2,2,2019/7/29 3:48,显示,121.49733,25.067186,"20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00",,,,,4.1,"(25.067186, 121.49733)",,,
10430,千葉火鍋(三峽北大店),新北市,新北市樹林區學成路540號1F,餐飲美食,,5,5,2019/7/10 15:39,显示,121.380822,24.94559,"11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00",,,,,4.3,"(24.94559, 121.380822)",,,
9961,陽光活力藥局,新北市,新北市土城區延和路103號,其他,,4,5,2019/7/4 9:56,显示,121.467587,24.990285,"08:00:00,23:00:00","08:00:00,23:00:00","08:00:00,23:00:00","08:00:00,23:00:00","08:00:00,23:00:00","08:00:00,23:00:00","08:00:00,23:00:00",,,,,3.6,"(24.990285, 121.46758700000001)",,,
10045,年輕時代飛鏢吧,新北市,新北市新莊區龍安路110號,餐飲美食,,2,2,2019/7/4 9:53,显示,121.418543,25.020233,"18:00:00,02:00:00","18:00:00,02:00:00","18:00:00,02:00:00","18:00:00,02:00:00","18:00:00,02:00:00","18:00:00,02:00:00","18:00:00,02:00:00",,,,,4.4,"(25.020232999999998, 121.418543)",,,
10131,Muses kitchen 繆斯餐坊,新北市,新北市汐止區建成路59巷25號1樓,餐飲美食,,75,87,2019/7/4 9:27,显示,121.6615741,25.0727496,"10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00",,,,,3.8,"(25.0727496, 121.6615741)",,,
10005,綠的空間,新北市,新北市板橋區三民路二段35巷27號,餐飲美食,,8,12,2019/6/30 21:13,显示,121.4810145,25.0181176,"10:00:00,15:30:00","10:00:00,15:30:00","10:00:00,15:30:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00",,,,,4.3,"(25.0181176, 121.4810145)",,,
9728,荷亞輕食館新泰店,新北市,新北市新莊區新泰路150巷4號,餐飲美食,3.0 Android 横屏5口,125,116,2019/6/27 8:17,显示,121.4478461,25.0373337,"09:00:00,20:30:00","09:00:00,20:30:00","09:00:00,20:30:00","09:00:00,20:30:00","09:00:00,20:30:00","09:00:00,20:30:00","09:00:00,20:30:00",,,,,4.3,"(25.0373337, 121.44784609999999)",,,
9473,947修手機 新北三峽店,新北市,新北市三峽區復興路46-1號,生活服務,3.0 Android 横屏5口,27,28,2019/6/25 11:36,显示,121.3736976,24.937028,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,4.9,"(24.937028, 121.3736976)",,,
26888,峰味,臺北市,台北市文山區永安街22巷35號,餐飲美食,3.0 Android 横屏5口,61,60,2020/4/20 14:13,显示,121.568586,24.986676,"08:00:00,22:00:00","08:00:00,22:00:00","08:00:00,22:00:00","08:00:00,22:00:00","08:00:00,22:00:00","08:00:00,22:00:00","08:00:00,22:00:00",,,,,4.3,"(24.986676, 121.56858600000001)",,,
27887,布里廚房Bully Kitchen,,台北市信義區吳興街213號,餐飲美食,,3,3,2020/4/17 14:39,显示,0,0,"12:00:00,21:30:00","12:00:00,21:30:00","12:00:00,21:30:00","12:00:00,21:30:00","12:00:00,21:30:00","12:00:00,21:30:00","12:00:00,21:30:00",,,,,4.3,"(0.0, 0.0)",,,
28104,新光三越百貨股份有限公司 台北天母分公司,臺北市,台北市士林區忠誠路二段200號,賣場與商店,"3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 竖屏20口,3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 竖屏20口,3.0 Android 竖屏20口,3.0 Android 横屏5口,3.0 Android 横屏5口",1197,1185,2020/4/10 11:20,显示,121.53391,25.117412,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4,"(25.117411999999998, 121.53391)",,,
27890,茶咖,臺北市,台北市士林區社中街133號,餐飲美食,3.0 Android 横屏5口,54,56,2020/3/31 21:18,显示,121.509812,25.090273,"10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00",,,,,4.6,"(25.090273, 121.50981200000001)",,,
26562,K-T FOOD,臺北市,台北市士林區華岡路49-1號,餐飲美食,3.0 Android 横屏5口,27,22,2020/3/31 15:57,显示,121.541256,25.137733,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,5,"(25.137732999999997, 121.541256)",,,
26563,K.BOB,臺北市,台北市士林區華岡路49-2號,餐飲美食,3.0 Android 横屏5口,47,37,2020/3/31 15:43,显示,121.541263,25.137834,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,3.8,"(25.137833999999998, 121.54126299999999)",,,
26517,指掌,臺北市,台北市松山區三民路180巷71號,生活服務,3.0 Android 横屏5口,36,60,2020/3/31 14:03,显示,121.56581,25.062752,"09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00",,,,,4.9,"(25.062752, 121.56581000000001)",,,
26566,魚丸哥港式小吃,,台北市大安區敦化南路一段160巷48號1樓,餐飲美食,,10,7,2020/3/30 17:19,显示,0,0,"11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00",,,,,4.7,"(0.0, 0.0)",,,
26565,阿德的店,臺北市,台北市士林區光華路26巷8號,餐飲美食,3.0 Android 横屏5口,181,154,2020/3/20 10:32,显示,121.5417,25.137316,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,4.1,"(25.137316000000002, 121.5417)",,,
21649,帝王食補薑母鴨,臺北市,台北市文山區木新路二段295號,餐飲美食,,1,1,2020/3/17 16:16,显示,121.5654724,24.982682,"16:30:00,01:00:00","16:30:00,01:00:00","16:30:00,01:00:00","16:30:00,01:00:00","16:30:00,01:00:00","16:30:00,01:00:00","16:30:00,01:00:00",,,,,4.4,"(24.982682, 121.56547240000002)",,,
26970,遠東百貨寶慶店,臺北市,台北市寶慶路32號,賣場與商店,,0,0,2020/3/17 9:41,显示,0,0,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.9,"(0.0, 0.0)",,,
20483,X-Beauty 943 幸福極光,,台北市萬華區中華路二段364巷28號,生活服務,,0,0,2019/12/18 18:52,显示,0,0,"08:00:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00",,,,,4.1,"(0.0, 0.0)",,,
20481,來特冰淇淋,,台北市松山區八德路4段36巷54號,餐飲美食,,1,1,2019/12/18 18:48,显示,0,0,"13:00:00,22:00:00","13:00:00,22:00:00","13:00:00,22:00:00","13:00:00,22:00:00","13:00:00,22:00:00","13:00:00,22:00:00","13:00:00,22:00:00",,,,,4.4,"(0.0, 0.0)",,,
20468,X-Jumping 200 北市松山店,,台北市松山區延壽街330巷7弄9號,生活服務,,0,0,2019/12/18 17:44,显示,0,0,"10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00",,,,,4,"(0.0, 0.0)",,,
16630,涎蔬G,臺北市,台北市萬華區萬大路339號,餐飲美食,3.0 Android 横屏5口,3,2,2019/12/16 15:56,显示,121.5001725,25.0237039,"16:00:00,23:59:59","16:00:00,23:59:59","16:00:00,23:59:59","16:00:00,23:59:59","16:00:00,23:59:59","16:00:00,23:59:59","16:00:00,23:59:59",,,,,4.5,"(25.023703899999997, 121.5001725)",,,
15399,烏嚕嚕咖啡,臺北市,台北市內湖區石潭路65號,餐飲美食,3.0 Android 横屏5口,38,22,2019/12/10 11:06,显示,121.5870257,25.0627686,"10:30:00,18:00:00","10:30:00,18:00:00","10:30:00,18:00:00","10:30:00,18:00:00","10:30:00,18:00:00","10:30:00,18:00:00","10:30:00,18:00:00",,,,,4.4,"(25.062768600000002, 121.5870257)",,,
43805,空杯國際-青年店,臺北市,臺北市萬華區青年路134號1樓,餐飲美食,,0,0,2020/12/28 21:04,显示,121.5024984,25.0223229,"05:00:00,23:00:00","05:00:00,23:00:00","05:00:00,23:00:00","05:00:00,23:00:00","05:00:00,23:00:00","05:00:00,23:00:00","05:00:00,23:00:00",,,,,4.1,"(25.0223229, 121.50249840000002)",,,
36790,龍二商行,臺北市,臺北市松山區復興南路1段5號2樓,餐飲美食,,0,0,2020/9/15 11:11,显示,0,0,"11:30:00,20:30:00","11:30:00,20:30:00","11:30:00,20:30:00","11:30:00,20:30:00","11:30:00,20:30:00","11:30:00,20:30:00","11:30:00,20:30:00",,,,,4.1,"(0.0, 0.0)",,,
35916,酷碰網商拓業務機-黃彥瑋,臺北市,臺北市內湖區,生活服務,,0,0,2020/8/21 13:08,显示,0,0,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.1,"(0.0, 0.0)",,,
35915,酷碰網商拓業務機-趙俊宜,臺北市,臺北市內湖區,生活服務,,0,0,2020/8/21 13:07,显示,0,0,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.1,"(0.0, 0.0)",,,
21685,怪獸窩聚 Brunch&Boardgame,臺北市,臺北市士林區光華路26巷1-3號,生活服務,3.0 Android 横屏5口,70,71,2020/3/5 16:08,显示,121.542293,25.137373,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,4.9,"(25.137373, 121.54229299999999)",,,
46328,烤侍苑居酒屋,新北市,新北市板橋區公園街34巷20號,餐飲美食,3.0 Android 横屏5口,3,2,2021/2/28 4:33,显示,0,0,"20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00","20:00:00,23:59:00",,,,,4.5,"(0.0, 0.0)",,,
45629,海棠青Begonia Green早午餐,新北市,新北市淡水區水源街二段80號,餐飲美食,3.0 Android 横屏5口,9,8,2021/2/25 16:09,显示,121.451469,25.1742167,"07:00:00,14:00:00","07:00:00,14:00:00","07:00:00,14:00:00","07:00:00,14:00:00","07:00:00,14:00:00","07:00:00,14:00:00","07:00:00,14:00:00",,,,,4.1,"(25.1742167, 121.45146899999999)",,,
45634,幸田屋手做牛奶蔴糬,新北市,新北市淡水區水源街二段24號,餐飲美食,3.0 Android 横屏5口,8,4,2021/2/25 14:22,显示,121.4499195,25.1735893,"13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00",,,,,5,"(25.1735893, 121.44991950000001)",,,
45644,LAOO老窩咖啡(安泰登峰店),新北市,新北市淡水區中正東路二段27號3樓,餐飲美食,3.0 Android 横屏5口,1,2,2021/2/25 13:29,显示,121.45969,25.156646,"08:30:00,16:30:00","08:30:00,16:30:00","08:30:00,16:30:00","08:30:00,16:30:00","08:30:00,16:30:00","08:30:00,16:30:00","08:30:00,16:30:00",,,,,4.1,"(25.156646, 121.45969)",,,
43090,全家便利商店(樹林新保安店),新北市,新北市樹林區保安街二段２１５號,賣場與商店,3.0 Android 横屏5口,19,28,2020/12/11 21:45,显示,121.4131906,25.0040722,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,2.8,"(25.0040722, 121.4131906)",,,
43074,全家便利商店(樹林武林店),新北市,新北市樹林區保安街二段１０９號,賣場與商店,3.0 Android 横屏5口,14,28,2020/12/11 21:44,显示,121.415382,25.00139,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,1.3,"(25.00139, 121.41538200000001)",,,
43076,全家便利商店(樹林新育店),新北市,新北市樹林區育英街５３號,賣場與商店,3.0 Android 横屏5口,24,34,2020/12/11 21:31,显示,121.4208061,24.9890612,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.2,"(24.9890612, 121.4208061)",,,
43087,全家便利商店(樹林金安店),新北市,新北市樹林區大安路５８５號,賣場與商店,3.0 Android 横屏5口,30,32,2020/12/11 21:31,显示,121.4120585,24.9833901,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,2.2,"(24.9833901, 121.4120585)",,,
43455,喬伊小廚,新北市,新北市新莊區新北大道4段3號9樓,餐飲美食,"3.0 Android 横屏5口,3.0 Android 横屏5口",22,25,2020/12/11 20:31,显示,121.4463191,25.0592476,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,4.1,"(25.05924760000001, 121.44631909999998)",,,
43077,全家便利商店(樹林仁醫店),新北市,新北市樹林區文化街14號1樓,賣場與商店,3.0 Android 横屏5口,27,35,2020/12/11 18:41,显示,121.419991,24.987413,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.4,"(24.987413, 121.419991)",,,
